#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
49.831072,0,0,0,0
49.596847,0,0,0,0
53.887001,0,0,0,0
50.767814,0,0,0,0
50.235797,0,0,0,0
50.419415,0,0,0,0
46.918161,0,0,0,0
49.087624,0,0,0,0
46.613985,0,0,0,0
47.240918,0,0,0,0
46.448277,0,0,0,0
49.468523,0,0,0,0
44.643780,0,0,0,0
44.966923,0,0,0,0
44.229662,0,0,0,0
45.231554,0,0,0,0
43.631919,0,0,0,0
44.508506,0,0,0,0
46.020460,0,0,0,0
44.733372,0,0,0,0
44.670655,0,0,0,0
44.858199,0,0,0,0
44.822080,0,0,0,0
44.695377,0,0,0,0
47.074375,0,0,0,0
46.192120,0,0,0,0
46.611716,0,0,0,0
46.961494,0,0,0,0
45.229116,0,0,0,0
44.753451,0,0,0,0
44.035523,0,0,0,0
44.560584,0,0,0,0
45.606028,0,0,0,0
45.918191,0,0,0,0
46.528282,0,0,0,0
49.738486,0,0,0,0
46.465939,0,0,0,0
48.583059,0,0,0,0
46.632261,0,0,0,0
47.118236,0,0,0,0
47.351794,0,0,0,0
48.144999,0,0,0,0
46.637774,0,0,0,0
48.084766,0,0,0,0
57.807977,0,0,0,0
50.038473,0,0,0,0
47.981459,0,0,0,0
48.454302,0,0,0,0
49.467825,0,0,0,0
49.380096,0,0,0,0
49.002031,0,0,0,0
49.733555,0,0,0,0
49.988857,0,0,0,0
50.798842,0,0,0,0
49.070594,0,0,0,0
50.445236,0,0,0,0
52.818370,0,0,0,0
54.291783,0,0,0,0
53.413649,0,0,0,0
