#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
66.353146,0,0,0,0
55.993454,0,0,0,0
57.293729,0,0,0,0
58.824151,0,0,0,0
56.498662,0,0,0,0
57.065309,0,0,0,0
55.932740,0,0,0,0
62.646288,0,0,0,0
55.982153,0,0,0,0
56.106334,0,0,0,0
56.658166,0,0,0,0
56.062373,0,0,0,0
57.149631,0,0,0,0
53.696194,0,0,0,0
53.392668,0,0,0,0
55.339347,0,0,0,0
56.144990,0,0,0,0
56.911505,0,0,0,0
54.990433,0,0,0,0
54.772895,0,0,0,0
55.322137,0,0,0,0
54.576837,0,0,0,0
55.466906,0,0,0,0
59.332685,0,0,0,0
55.015794,0,0,0,0
54.483003,0,0,0,0
53.535724,0,0,0,0
55.257464,0,0,0,0
53.928674,0,0,0,0
54.908952,0,0,0,0
54.739000,0,0,0,0
55.679606,0,0,0,0
55.453085,0,0,0,0
55.307630,0,0,0,0
61.134174,0,0,0,0
58.787994,0,0,0,0
56.212491,0,0,0,0
59.131652,0,0,0,0
61.688038,0,0,0,0
57.159695,0,0,0,0
57.946010,0,0,0,0
59.540635,0,0,0,0
57.831822,0,0,0,0
57.945938,0,0,0,0
58.652904,0,0,0,0
58.155412,0,0,0,0
57.904692,0,0,0,0
57.457873,0,0,0,0
57.381320,0,0,0,0
58.881788,0,0,0,0
58.535813,0,0,0,0
60.568971,0,0,0,0
59.712091,0,0,0,0
63.938017,0,0,0,0
59.340944,0,0,0,0
58.646355,0,0,0,0
59.117612,0,0,0,0
62.756260,0,0,0,0
58.211423,0,0,0,0
57.791281,0,0,0,0
56.772322,0,0,0,0
58.612452,0,0,0,0
58.660441,0,0,0,0
59.949898,0,0,0,0
61.506491,0,0,0,0
60.406897,0,0,0,0
59.920519,0,0,0,0
58.923692,0,0,0,0
59.744546,0,0,0,0
59.123813,0,0,0,0
59.515370,0,0,0,0
58.493195,0,0,0,0
55.541719,0,0,0,0
55.258439,0,0,0,0
55.465121,0,0,0,0
62.654817,0,0,0,0
59.326563,0,0,0,0
58.149645,0,0,0,0
59.929889,0,0,0,0
59.864725,0,0,0,0
60.142592,0,0,0,0
60.610881,0,0,0,0
63.130720,0,0,0,0
60.154955,0,0,0,0
67.169007,0,0,0,0
62.190571,0,0,0,0
61.967915,0,0,0,0
61.483855,0,0,0,0
61.872811,0,0,0,0
61.849517,0,0,0,0
63.869591,0,0,0,0
59.525626,0,0,0,0
61.587454,0,0,0,0
57.554215,0,0,0,0
58.042329,0,0,0,0
55.803693,0,0,0,0
57.359891,0,0,0,0
56.400695,0,0,0,0
60.961760,0,0,0,0
58.055694,0,0,0,0
57.679852,0,0,0,0
59.086111,0,0,0,0
56.959581,0,0,0,0
57.952112,0,0,0,0
62.883368,0,0,0,0
60.679123,0,0,0,0
59.604949,0,0,0,0
58.902056,0,0,0,0
60.612928,0,0,0,0
59.695218,0,0,0,0
59.291864,0,0,0,0
57.538556,0,0,0,0
56.714858,0,0,0,0
55.932927,0,0,0,0
55.561655,0,0,0,0
53.924602,0,0,0,0
57.019857,0,0,0,0
56.228630,0,0,0,0
56.957783,0,0,0,0
54.487841,0,0,0,0
54.819338,0,0,0,0
53.139257,0,0,0,0
53.687787,0,0,0,0
54.643670,0,0,0,0
53.289069,0,0,0,0
54.575526,0,0,0,0
53.513443,0,0,0,0
53.163266,0,0,0,0
53.024916,0,0,0,0
53.613972,0,0,0,0
53.464427,0,0,0,0
53.803000,0,0,0,0
51.964234,0,0,0,0
51.873841,0,0,0,0
